2637,统一爱夸饮用天然矿泉水瓶装360毫升(紫色),统一水,,
2638,统一爱夸饮用天然矿泉水瓶装360毫升(蓝色),统一水,,
2677,统一爱夸饮用天然矿泉水瓶装570毫升(IT联名款),统一水,,
1069,统一紫色天然水瓶570毫升,统一水,,
1280,统一红色天然水瓶570毫升,统一水,,
1070,统一黄色天然水瓶570毫升,统一水,,
244,统一优质矿物质水(塑料瓶)570ML,统一水,,
787,统一水 Others,统一水,,
1688,达能水 Others,达能水,,
1524,阿尔卑斯 Others,阿尔卑斯,,
439,Water Others,General,,
1302,冰露矿泉水550ml,冰露,,
1712,冰露矿泉水瓶3.8升,冰露,,
622,冰露纯悦包装饮用水塑料瓶1.5升,冰露,,
141,冰露矿物质水轻量1.5,冰露,,
58,冰露纯净水塑料1.5升,冰露,,
147,新冰露主流矿物质水纯悦塑料350,冰露,,
798,冰露纯悦包装饮用水塑料瓶350毫升,冰露,,
54,新冰露主流矿物质水塑料350,冰露,,
65,冰露机能水500,冰露,,
129,新冰露主流矿物质水纯悦塑料550,冰露,,
55,冰露矿物质水塑料550,冰露,,
57,冰露纯净水轻量瓶550,冰露,,
643,冰露纯悦包装饮用水塑料800毫升,冰露,,
372,冰露 Others,冰露,,
2267,康师傅包装饮用水瓶380毫升,康师傅水,,
238,康师傅矿物质水塑料瓶1500ML,康师傅水,,
660,KSF主烹飪瓶水350ml,康师傅水,,
659,KSF孔悅悅純水550ml,康师傅水,,
433,康师傅水 Others,康师傅水,,
1050,雀巢优活瓶装饮用水1.5升,雀巢,,
1051,雀巢优活瓶装饮用水330毫升,雀巢,,
1049,雀巢优活瓶装饮用水550毫升,雀巢,,
310,雀巢优活饮用水(塑料瓶)5000ML-CS,雀巢,,
413,雀巢 Others,雀巢,,
802,纯悦神纤水青柠黄瓜味风味饮料塑料480毫升,纯悦,,
803,纯悦神纤水塑料480ML,纯悦,,
804,纯悦 Other,纯悦,,
1073,娃哈哈呦饮用天然矿泉水596毫升,娃哈哈水,,
1273,娃哈哈纯净水550ml,娃哈哈水,,
249,娃哈哈饮用纯净水塑料瓶1500ML,娃哈哈水,,
245,娃哈哈纯净水(塑料瓶)350ML,娃哈哈水,,
948,娃哈哈飲用純淨水4.5升,娃哈哈水,,
250,娃哈哈富氧弱碱性饮用水450ML,娃哈哈水,,
247,娃哈哈纯净水塑料瓶596ML,娃哈哈水,,
248,娃哈哈活性含氧水(塑料瓶)600ML,娃哈哈水,,
444,娃哈哈水 Others,娃哈哈水,,
712,统一海之言果味饮料 海盐 黑加仑 500ml,统一海之言,,
225,统一海之言柠檬果味饮料果汁含量>=5%塑料瓶500ML-CS,统一海之言,,
598,海之言卡曼橘味果汁饮料瓶装500ML,统一海之言,,
393,统一海之言 Others,统一海之言,,
331,三得利柠檬味沁柠水饮料塑料瓶550ML-CS,三得利风味水,,
733,三得利 沁桃水550ml,三得利风味水,,
420,三得利风味水 Others,三得利风味水,,
